Name,ParentFunc
BT_TASKS,BT_EXECUTE
BT_EXECUTE,FSM_UPDATE
EVENT_CHECK,ROOT
FSM_UPDATE,AI_HANDLER_UPDATE
EVENT_UPDATE,AI_HANDLER_UPDATE
AI_HANDLER_UPDATE,ROOT

Nr of AI,Name,TimeSpent[ms],TotalRunTime[ms],Iterations,frames
1740,AI_HANDLER_UPDATE,4536.69,6000,130,129
1750,AI_HANDLER_UPDATE,4619.46,6000,130,129
1760,AI_HANDLER_UPDATE,4603.41,6000,128,127
1770,AI_HANDLER_UPDATE,4600.01,6000,127,126
1780,AI_HANDLER_UPDATE,4653.05,6000,128,127
1790,AI_HANDLER_UPDATE,4608.01,6000,127,126
1800,AI_HANDLER_UPDATE,4601.63,6000,124,123
1810,AI_HANDLER_UPDATE,4609.55,6000,123,122
1820,AI_HANDLER_UPDATE,4640.12,6000,125,124
1830,AI_HANDLER_UPDATE,4607.99,6000,121,120
1840,AI_HANDLER_UPDATE,4645.1,6000,123,122
1850,AI_HANDLER_UPDATE,4653.75,6000,122,121
1860,AI_HANDLER_UPDATE,4641.33,6000,116,115
1870,AI_HANDLER_UPDATE,4625.69,6000,119,118
1880,AI_HANDLER_UPDATE,4671.46,6000,117,116
1890,AI_HANDLER_UPDATE,4662.69,6000,120,119
1900,AI_HANDLER_UPDATE,4686.37,6000,118,117
1910,AI_HANDLER_UPDATE,4658.87,6000,117,116
1920,AI_HANDLER_UPDATE,4663.99,6000,115,114
1930,AI_HANDLER_UPDATE,4654.55,6000,113,112
1940,AI_HANDLER_UPDATE,4643.59,6000,114,113
1950,AI_HANDLER_UPDATE,4675.84,6000,114,113
1960,AI_HANDLER_UPDATE,4645.39,6000,111,110
1970,AI_HANDLER_UPDATE,4651.59,6000,111,110
1980,AI_HANDLER_UPDATE,4676.43,6000,111,110
1990,AI_HANDLER_UPDATE,4650.48,6000,110,109
2000,AI_HANDLER_UPDATE,4701.19,6000,111,110
2010,AI_HANDLER_UPDATE,4676.56,6000,109,108
2020,AI_HANDLER_UPDATE,4684.21,6000,109,108
2030,AI_HANDLER_UPDATE,4674.21,6000,108,107
2040,AI_HANDLER_UPDATE,4681.59,6000,105,104
2050,AI_HANDLER_UPDATE,4741.66,6000,105,104
2060,AI_HANDLER_UPDATE,4753.21,6000,104,103
2070,AI_HANDLER_UPDATE,4679.42,6000,101,100
2080,AI_HANDLER_UPDATE,4760.61,6000,101,100
2086,AI_HANDLER_UPDATE,4697.31,6000,100,99
2100,AI_HANDLER_UPDATE,4693.39,6000,100,99
2110,AI_HANDLER_UPDATE,4728.2,6000,99,98
2086,AI_HANDLER_UPDATE,4688.3,6000,101,100
2086,AI_HANDLER_UPDATE,4761.21,6000,102,101
2110,AI_HANDLER_UPDATE,4744.5,6000,101,100
2110,AI_HANDLER_UPDATE,4757.76,6000,101,100
2110,AI_HANDLER_UPDATE,4722.97,6000,100,99
2110,AI_HANDLER_UPDATE,4726.42,6000,100,99
2110,AI_HANDLER_UPDATE,4739.03,6000,101,100
2110,AI_HANDLER_UPDATE,4774.64,6000,102,101
2086,AI_HANDLER_UPDATE,4735.27,6000,102,101
2086,AI_HANDLER_UPDATE,4733.86,6000,101,100
2110,AI_HANDLER_UPDATE,4783.64,6000,101,100
2086,AI_HANDLER_UPDATE,4790.94,6000,102,101
2110,AI_HANDLER_UPDATE,4717.25,6000,101,100
2086,AI_HANDLER_UPDATE,4735.47,6000,101,100
2110,AI_HANDLER_UPDATE,4702.82,6000,101,100
2086,AI_HANDLER_UPDATE,4574.15,6000,131,130
2086,AI_HANDLER_UPDATE,4779.95,6000,102,101
2110,AI_HANDLER_UPDATE,4772.4,6000,100,99
2110,AI_HANDLER_UPDATE,4709.73,6000,98,97
2086,AI_HANDLER_UPDATE,4731.78,6000,102,101
2086,AI_HANDLER_UPDATE,4702.37,6000,101,100
2110,AI_HANDLER_UPDATE,4733.69,6000,100,99
2110,AI_HANDLER_UPDATE,4735.63,6000,102,101
2086,AI_HANDLER_UPDATE,4777.09,6000,101,100
2110,AI_HANDLER_UPDATE,4737.39,6000,101,100
2110,AI_HANDLER_UPDATE,4763.54,6000,100,99
2110,AI_HANDLER_UPDATE,4691.93,6000,101,100
2086,AI_HANDLER_UPDATE,4731.85,6000,98,97
2110,AI_HANDLER_UPDATE,4718.67,6000,100,99
2086,AI_HANDLER_UPDATE,4716.6,6000,101,100
2086,AI_HANDLER_UPDATE,4782.56,6000,102,101
2110,AI_HANDLER_UPDATE,4777.8,6000,101,100
2086,AI_HANDLER_UPDATE,4729.32,6000,102,101
2086,AI_HANDLER_UPDATE,4700.84,6000,101,100
2086,AI_HANDLER_UPDATE,4676,6000,101,100
2110,AI_HANDLER_UPDATE,4693.07,6000,100,99
2110,AI_HANDLER_UPDATE,4758.82,6000,99,98
2086,AI_HANDLER_UPDATE,4716.41,6000,102,101
2110,AI_HANDLER_UPDATE,4708.64,6000,100,99
2086,AI_HANDLER_UPDATE,4708.7,6000,101,100
2110,AI_HANDLER_UPDATE,4778.38,6000,101,100
2110,AI_HANDLER_UPDATE,4724.87,6000,99,98
2110,AI_HANDLER_UPDATE,4739.8,6000,101,100
2110,AI_HANDLER_UPDATE,4776.73,6000,101,100
2110,AI_HANDLER_UPDATE,4784.8,6000,100,99
2086,AI_HANDLER_UPDATE,4722.15,6000,101,100
2110,AI_HANDLER_UPDATE,4688.85,6000,100,99
2086,AI_HANDLER_UPDATE,4717.28,6000,99,98
2086,AI_HANDLER_UPDATE,4771.66,6000,101,100
2110,AI_HANDLER_UPDATE,4748.78,6000,101,100
2086,AI_HANDLER_UPDATE,4663.8,6000,99,98
2110,AI_HANDLER_UPDATE,4653.77,6000,99,98
2086,AI_HANDLER_UPDATE,4628.68,6000,99,98
2086,AI_HANDLER_UPDATE,4754.62,6000,101,100
2086,AI_HANDLER_UPDATE,4725.96,6000,102,101
2086,AI_HANDLER_UPDATE,4717.91,6000,101,100
2086,AI_HANDLER_UPDATE,4741.93,6000,102,101
2110,AI_HANDLER_UPDATE,4699.38,6000,100,99
2086,AI_HANDLER_UPDATE,4729.38,6000,101,100
2086,AI_HANDLER_UPDATE,4737.44,6000,101,100
2110,AI_HANDLER_UPDATE,4766.08,6000,101,100
2086,AI_HANDLER_UPDATE,4701.9,6000,102,101
2110,AI_HANDLER_UPDATE,4764.49,6000,101,100
2086,AI_HANDLER_UPDATE,4715.83,6000,100,99
2086,AI_HANDLER_UPDATE,4773.77,6000,100,99
2110,AI_HANDLER_UPDATE,4724.84,6000,101,100
2086,AI_HANDLER_UPDATE,4677.83,6000,100,99
2110,AI_HANDLER_UPDATE,4702.48,6000,100,99
2110,AI_HANDLER_UPDATE,4708.03,6000,100,99
2086,AI_HANDLER_UPDATE,4686.85,6000,102,101
2086,AI_HANDLER_UPDATE,4775.52,6000,100,99
2086,AI_HANDLER_UPDATE,4713.78,6000,102,101
2110,AI_HANDLER_UPDATE,4714.39,6000,100,99
2086,AI_HANDLER_UPDATE,4778.89,6000,102,101
2086,AI_HANDLER_UPDATE,4719.6,6000,102,101
2086,AI_HANDLER_UPDATE,4695.08,6000,101,100
2086,AI_HANDLER_UPDATE,4773.04,6000,102,101
2086,AI_HANDLER_UPDATE,4738.51,6000,102,101
2086,AI_HANDLER_UPDATE,4754.42,6000,102,101
2086,AI_HANDLER_UPDATE,4696.22,6000,102,101
2086,AI_HANDLER_UPDATE,4740.52,6000,101,100
2110,AI_HANDLER_UPDATE,4777.14,6000,102,101
2086,AI_HANDLER_UPDATE,4737.04,6000,101,100
2086,AI_HANDLER_UPDATE,4705.47,6000,100,99
2110,AI_HANDLER_UPDATE,4717.83,6000,100,99
2086,AI_HANDLER_UPDATE,4751.3,6000,102,101
2110,AI_HANDLER_UPDATE,4709.89,6000,100,99
2086,AI_HANDLER_UPDATE,4666.51,6000,100,99
2110,AI_HANDLER_UPDATE,4741.82,6000,102,101
2110,AI_HANDLER_UPDATE,4730.87,6000,101,100
2086,AI_HANDLER_UPDATE,4691.99,6000,101,100
2110,AI_HANDLER_UPDATE,4658.68,6000,97,96
2086,AI_HANDLER_UPDATE,4740.7,6000,101,100
2086,AI_HANDLER_UPDATE,4726.96,6000,102,101
2086,AI_HANDLER_UPDATE,4712.55,6000,102,101
2086,AI_HANDLER_UPDATE,4758.31,6000,101,100
2086,AI_HANDLER_UPDATE,4716.02,6000,101,100
2086,AI_HANDLER_UPDATE,4743.97,6000,101,100
2086,AI_HANDLER_UPDATE,4691.58,6000,100,99
2110,AI_HANDLER_UPDATE,4696.36,6000,100,99
2110,AI_HANDLER_UPDATE,4772.97,6000,101,100
2110,AI_HANDLER_UPDATE,4731.53,6000,99,98
2110,AI_HANDLER_UPDATE,4737,6000,100,99
2086,AI_HANDLER_UPDATE,4724.01,6000,100,99
2110,AI_HANDLER_UPDATE,4687.9,6000,100,99
2110,AI_HANDLER_UPDATE,4694.15,6000,100,99
2110,AI_HANDLER_UPDATE,4705.26,6000,100,99
2086,AI_HANDLER_UPDATE,4683.68,6000,102,101
2110,AI_HANDLER_UPDATE,4748.84,6000,100,99
2086,AI_HANDLER_UPDATE,4694.08,6000,102,101
2110,AI_HANDLER_UPDATE,4727.67,6000,100,99
2086,AI_HANDLER_UPDATE,4745.24,6000,99,98
2110,AI_HANDLER_UPDATE,4729.1,6000,100,99
2086,AI_HANDLER_UPDATE,4712.35,6000,102,101
2086,AI_HANDLER_UPDATE,4708.96,6000,101,100
2086,AI_HANDLER_UPDATE,4691.75,6000,101,100
2086,AI_HANDLER_UPDATE,4740.12,6000,101,100
2086,AI_HANDLER_UPDATE,4740,6000,102,101
2086,AI_HANDLER_UPDATE,4728.04,6000,101,100
2086,AI_HANDLER_UPDATE,4724.9,6000,100,99
2086,AI_HANDLER_UPDATE,4728.09,6000,101,100
2086,AI_HANDLER_UPDATE,4713.54,6000,100,99
2086,AI_HANDLER_UPDATE,4704.87,6000,101,100
2086,AI_HANDLER_UPDATE,4695.37,6000,100,99
2086,AI_HANDLER_UPDATE,4690.74,6000,101,100
2086,AI_HANDLER_UPDATE,4756.55,6000,100,99
2086,AI_HANDLER_UPDATE,4741.4,6000,101,100
2110,AI_HANDLER_UPDATE,4667.97,6000,101,100
2086,AI_HANDLER_UPDATE,4703.6,6000,101,100
2110,AI_HANDLER_UPDATE,4696.61,6000,100,99
2110,AI_HANDLER_UPDATE,4762.93,6000,100,99
2086,AI_HANDLER_UPDATE,4728.75,6000,100,99
2086,AI_HANDLER_UPDATE,4757.37,6000,101,100
2086,AI_HANDLER_UPDATE,4690.15,6000,100,99
2086,AI_HANDLER_UPDATE,4728.47,6000,99,98
2086,AI_HANDLER_UPDATE,4711.29,6000,100,99
2086,AI_HANDLER_UPDATE,4747.98,6000,100,99
2086,AI_HANDLER_UPDATE,4722.62,6000,101,100
2086,AI_HANDLER_UPDATE,4735.24,6000,101,100
2086,AI_HANDLER_UPDATE,4718.84,6000,101,100
2086,AI_HANDLER_UPDATE,4709.75,6000,101,100
2086,AI_HANDLER_UPDATE,4768.97,6000,101,100
2086,AI_HANDLER_UPDATE,4704.65,6000,102,101
2086,AI_HANDLER_UPDATE,4696.75,6000,101,100
2086,AI_HANDLER_UPDATE,4708.21,6000,101,100
2086,AI_HANDLER_UPDATE,4687.71,6000,100,99
2110,AI_HANDLER_UPDATE,4733.73,6000,101,100
2110,AI_HANDLER_UPDATE,4756.2,6000,100,99
2110,AI_HANDLER_UPDATE,4701.18,6000,100,99
2110,AI_HANDLER_UPDATE,4750.03,6000,100,99
2110,AI_HANDLER_UPDATE,4749.12,6000,98,97
2110,AI_HANDLER_UPDATE,4761.92,6000,100,99
2086,AI_HANDLER_UPDATE,4749.68,6000,100,99
2086,AI_HANDLER_UPDATE,4765.8,6000,100,99
2086,AI_HANDLER_UPDATE,4703.14,6000,101,100
2110,AI_HANDLER_UPDATE,4722.32,6000,101,100
2086,AI_HANDLER_UPDATE,4725.84,6000,102,101
2086,AI_HANDLER_UPDATE,4792.74,6000,102,101
2086,AI_HANDLER_UPDATE,4720.55,6000,101,100
2110,AI_HANDLER_UPDATE,4767.9,6000,100,99
2086,AI_HANDLER_UPDATE,4773.49,6000,102,101
2110,AI_HANDLER_UPDATE,4670.17,6000,100,99
2086,AI_HANDLER_UPDATE,4725.31,6000,101,100
2086,AI_HANDLER_UPDATE,4707.22,6000,100,99
2086,AI_HANDLER_UPDATE,4713.51,6000,101,100
2086,AI_HANDLER_UPDATE,4742.79,6000,101,100
2086,AI_HANDLER_UPDATE,4677.67,6000,101,100
2086,AI_HANDLER_UPDATE,4731.08,6000,101,100
2110,AI_HANDLER_UPDATE,4753.52,6000,100,99
2086,AI_HANDLER_UPDATE,4686.99,6000,101,100
2110,AI_HANDLER_UPDATE,4678.99,6000,99,98
2086,AI_HANDLER_UPDATE,4697.65,6000,100,99
2086,AI_HANDLER_UPDATE,4651.66,6000,98,97
2086,AI_HANDLER_UPDATE,4711.84,6000,102,101
2086,AI_HANDLER_UPDATE,4713.84,6000,101,100
2110,AI_HANDLER_UPDATE,4773.58,6000,101,100
2086,AI_HANDLER_UPDATE,4713.2,6000,100,99
2110,AI_HANDLER_UPDATE,4760.41,6000,98,97
2110,AI_HANDLER_UPDATE,4767.46,6000,100,99
2110,AI_HANDLER_UPDATE,4754.68,6000,99,98
2086,AI_HANDLER_UPDATE,4783.69,6000,102,101
2086,AI_HANDLER_UPDATE,4739.49,6000,102,101
2086,AI_HANDLER_UPDATE,4692.83,6000,102,101
2086,AI_HANDLER_UPDATE,4701.72,6000,101,100
2110,AI_HANDLER_UPDATE,4725.99,6000,101,100
2086,AI_HANDLER_UPDATE,4764.8,6000,101,100
2110,AI_HANDLER_UPDATE,4661.54,6000,99,98
2086,AI_HANDLER_UPDATE,4695.59,6000,101,100
2086,AI_HANDLER_UPDATE,4611.66,6000,97,96
